date,temperature,humidity,luminosity
2019-12-04 14:55:57.773,23.3,28.1,250
2019-12-04 14:56:00.046,23.3,28.1,250
2019-12-04 14:56:02.324,23.3,28.1,242
2019-12-04 14:56:04.601,23.3,28.1,249
2019-12-04 14:56:06.874,23.3,28.1,249
2019-12-04 14:56:09.151,23.3,28.6,249
2019-12-04 14:56:11.429,23.3,28.8,249
2019-12-04 14:56:13.702,23.3,28.8,249
2019-12-04 14:56:15.979,23.3,28.7,249
2019-12-04 14:56:18.252,23.3,28.7,249
2019-12-04 14:56:20.530,23.3,28.7,249
2019-12-04 14:56:22.808,23.3,28.6,249
2019-12-04 14:56:25.080,23.3,28.6,249
2019-12-04 14:56:27.357,23.2,28.3,247
2019-12-04 14:56:29.635,23.2,28.3,249
2019-12-04 14:56:31.908,23.2,28.2,249
2019-12-04 14:56:34.185,23.2,28.1,249
2019-12-04 14:56:36.463,23.2,28.1,247
2019-12-04 14:56:38.736,23.2,28.1,249
2019-12-04 14:56:41.013,23.2,28.1,249
2019-12-04 14:56:43.286,23.2,28.1,249
2019-12-04 14:56:45.563,23.2,28.3,249
2019-12-04 14:56:47.841,23.2,28.7,249
2019-12-04 14:56:50.114,23.1,29.0,247
2019-12-04 14:56:52.391,23.2,29.2,249
2019-12-04 14:56:54.669,23.2,29.2,250
2019-12-04 14:56:56.942,23.2,29.1,249
2019-12-04 14:56:59.219,23.2,28.9,249
2019-12-04 14:57:01.493,23.2,28.8,249
2019-12-04 14:57:03.770,23.1,28.7,249
2019-12-04 14:57:06.047,23.1,28.6,249
2019-12-04 14:57:08.321,23.1,28.5,250
2019-12-04 14:57:10.598,23.1,28.4,249
2019-12-04 14:57:12.875,23.1,28.3,249
2019-12-04 14:57:15.150,23.1,28.9,247
2019-12-04 14:57:17.426,23.1,29.1,249
2019-12-04 14:57:19.703,23.1,29.6,247
2019-12-04 14:57:21.976,23.1,29.7,249
2019-12-04 14:57:24.253,23.1,29.6,250
2019-12-04 14:57:26.531,23.1,29.4,249
2019-12-04 14:57:28.804,23.1,29.3,249
2019-12-04 14:57:31.082,23.1,29.1,249
2019-12-04 14:57:33.358,23.1,29.0,249
2019-12-04 14:57:35.632,23.1,28.8,250
2019-12-04 14:57:37.908,23.1,28.7,250
2019-12-04 14:57:40.183,23.1,28.6,250
2019-12-04 14:57:42.459,23.1,28.5,192
2019-12-04 14:57:44.736,23.1,28.4,247
2019-12-04 14:57:47.009,23.1,28.7,240
2019-12-04 14:57:49.288,23.1,28.9,232
2019-12-04 14:57:51.565,23.1,28.9,243
2019-12-04 14:57:53.837,23.1,28.8,237
2019-12-04 14:57:56.115,23.1,28.7,237
2019-12-04 14:57:58.393,23.1,28.5,231
2019-12-04 14:58:00.666,23.1,28.4,229
2019-12-04 14:58:02.943,23.1,28.2,231
2019-12-04 14:58:05.221,23.1,28.1,235
2019-12-04 14:58:07.493,23.1,27.9,235
2019-12-04 14:58:09.770,23.0,27.7,237
2019-12-04 14:58:12.048,23.1,27.7,235
2019-12-04 14:58:14.321,23.0,27.6,226
2019-12-04 14:58:16.599,23.1,27.7,225
2019-12-04 14:58:18.876,23.0,27.6,231
2019-12-04 14:58:21.153,23.0,27.6,229
2019-12-04 14:58:23.426,23.0,27.5,226
2019-12-04 14:58:25.704,23.0,27.4,235
2019-12-04 14:58:27.981,23.0,27.3,227
2019-12-04 14:58:30.254,23.0,27.3,227
2019-12-04 14:58:32.532,23.0,27.2,229
2019-12-04 14:58:34.809,23.0,27.2,231
2019-12-04 14:58:37.082,23.0,27.1,231
2019-12-04 14:58:39.359,23.0,27.1,243
2019-12-04 14:58:41.637,23.0,27.0,240
2019-12-04 14:58:43.910,23.0,27.4,235
2019-12-04 14:58:46.187,23.0,27.7,237
2019-12-04 14:58:48.465,23.0,28.2,235
2019-12-04 14:58:50.739,23.0,28.6,234
2019-12-04 14:58:53.015,22.9,28.8,231
2019-12-04 14:58:55.288,22.9,28.8,229
2019-12-04 14:58:57.566,23.0,28.8,232
2019-12-04 14:58:59.843,22.9,28.8,232
2019-12-04 14:59:02.116,22.9,29.3,243
2019-12-04 14:59:04.393,22.9,29.5,240
2019-12-04 14:59:06.670,22.9,29.4,242
2019-12-04 14:59:08.944,23.0,29.3,242
2019-12-04 14:59:11.221,23.0,29.4,240
2019-12-04 14:59:13.498,23.0,29.3,242
2019-12-04 14:59:15.771,22.9,29.2,240
2019-12-04 14:59:18.049,23.0,29.0,220
2019-12-04 14:59:20.322,23.0,28.8,234
2019-12-04 14:59:22.599,23.0,28.5,223
2019-12-04 14:59:24.876,23.0,28.4,217
2019-12-04 14:59:27.150,23.0,28.2,225
2019-12-04 14:59:29.428,23.0,28.1,219
2019-12-04 14:59:31.705,23.0,28.0,222
2019-12-04 14:59:33.978,23.0,27.9,232
2019-12-04 14:59:36.255,23.0,27.8,243
2019-12-04 14:59:38.532,23.0,27.7,243
2019-12-04 14:59:40.804,23.0,27.6,243
2019-12-04 14:59:43.082,23.0,27.5,243
2019-12-04 14:59:45.359,23.0,27.5,243
2019-12-04 14:59:47.636,23.0,27.5,243
2019-12-04 14:59:49.909,23.0,27.4,247
2019-12-04 14:59:52.187,23.0,27.5,245
2019-12-04 14:59:54.464,23.0,27.5,245
2019-12-04 14:59:56.737,23.0,27.5,245
2019-12-04 14:59:59.014,23.0,27.5,243
2019-12-04 15:00:01.293,23.0,27.5,220
2019-12-04 15:00:03.566,23.0,27.5,249
2019-12-04 15:00:05.842,23.0,27.7,245
2019-12-04 15:00:08.120,23.0,27.7,245
2019-12-04 15:00:10.393,23.0,27.5,245
2019-12-04 15:00:12.670,23.0,27.4,245
2019-12-04 15:00:14.948,22.9,27.2,245
2019-12-04 15:00:17.221,23.0,27.1,245
2019-12-04 15:00:19.498,22.9,27.0,234
2019-12-04 15:00:21.776,22.9,26.9,240
2019-12-04 15:00:24.049,22.9,26.9,240
2019-12-04 15:00:26.326,22.9,26.8,225
2019-12-04 15:00:28.603,22.9,26.8,225
2019-12-04 15:00:30.877,22.9,26.8,153
2019-12-04 15:00:33.154,22.9,26.8,229
2019-12-04 15:00:35.431,22.9,26.8,227
2019-12-04 15:00:37.704,22.9,26.9,227
2019-12-04 15:00:39.982,22.9,26.9,229
2019-12-04 15:00:42.261,22.9,27.0,231
2019-12-04 15:00:44.534,22.9,27.0,229
2019-12-04 15:00:46.810,22.9,26.9,231
2019-12-04 15:00:49.088,22.9,27.2,229
2019-12-04 15:00:51.362,22.9,27.3,216
2019-12-04 15:00:53.639,22.9,27.3,199
2019-12-04 15:00:55.916,22.9,27.3,209
2019-12-04 15:00:58.189,22.9,27.4,209
2019-12-04 15:01:00.467,22.9,27.5,208
2019-12-04 15:01:02.744,22.9,27.4,210
2019-12-04 15:01:05.020,22.9,27.3,235
2019-12-04 15:01:07.295,22.9,27.3,235
2019-12-04 15:01:09.571,22.8,27.1,237
2019-12-04 15:01:11.849,22.9,27.2,237
2019-12-04 15:01:14.122,22.8,27.2,238
2019-12-04 15:01:16.399,22.8,27.3,237
2019-12-04 15:01:18.678,22.8,27.4,235
2019-12-04 15:01:20.950,22.8,27.6,235
2019-12-04 15:01:23.227,22.8,27.7,235
2019-12-04 15:01:25.504,22.8,27.7,237
2019-12-04 15:01:27.778,22.8,27.7,235
2019-12-04 15:01:30.055,22.8,27.5,217
2019-12-04 15:01:32.332,22.8,27.5,227
2019-12-04 15:01:34.606,22.8,27.3,222
2019-12-04 15:01:36.883,22.8,27.2,222
2019-12-04 15:01:39.156,22.8,27.2,217
2019-12-04 15:01:41.433,22.8,27.2,212
2019-12-04 15:01:43.711,22.8,27.1,207
2019-12-04 15:01:45.984,22.8,27.1,222
2019-12-04 15:01:48.261,22.8,27.1,216
2019-12-04 15:01:50.539,22.8,27.2,235
2019-12-04 15:01:52.811,22.8,27.2,240
2019-12-04 15:01:55.088,22.8,27.2,238
2019-12-04 15:01:57.366,22.8,27.2,240
2019-12-04 15:01:59.639,22.8,27.2,212
2019-12-04 15:02:01.916,22.8,27.2,227
2019-12-04 15:02:04.194,22.8,27.1,220
2019-12-04 15:02:06.467,22.8,27.1,219
2019-12-04 15:02:08.745,22.8,27.1,222
2019-12-04 15:02:11.022,22.8,27.1,219
2019-12-04 15:02:13.295,22.8,27.1,197
2019-12-04 15:02:15.572,22.8,27.1,213
2019-12-04 15:02:17.850,22.8,27.0,237
2019-12-04 15:02:20.123,22.8,27.0,237
2019-12-04 15:02:22.401,22.8,26.9,190
2019-12-04 15:02:24.677,22.8,26.9,194
2019-12-04 15:02:26.951,22.8,26.9,191
2019-12-04 15:02:29.228,22.7,26.9,194
2019-12-04 15:02:31.505,22.8,26.9,190
2019-12-04 15:02:33.778,22.8,26.9,219
2019-12-04 15:02:36.056,22.8,27.0,234
2019-12-04 15:02:38.333,22.7,27.0,225
2019-12-04 15:02:40.605,22.7,27.1,222
2019-12-04 15:02:42.883,22.8,27.1,226
2019-12-04 15:02:45.160,22.8,27.2,183
2019-12-04 15:02:47.433,22.8,27.2,222
2019-12-04 15:02:49.710,22.8,27.3,222
2019-12-04 15:02:51.988,22.8,27.3,235
2019-12-04 15:02:54.261,22.8,27.4,227
2019-12-04 15:02:56.538,22.8,27.4,226
2019-12-04 15:02:58.816,22.7,27.4,210
2019-12-04 15:03:01.089,22.7,27.5,227
2019-12-04 15:03:03.366,22.7,27.5,231
2019-12-04 15:03:05.644,22.7,27.6,237
2019-12-04 15:03:07.921,22.7,27.6,237
2019-12-04 15:03:10.194,22.7,27.6,237
2019-12-04 15:03:12.472,22.8,27.6,238
2019-12-04 15:03:14.745,22.8,27.6,237
2019-12-04 15:03:17.022,22.8,27.6,237
2019-12-04 15:03:19.300,22.7,27.6,240
2019-12-04 15:03:21.573,22.8,27.7,240
2019-12-04 15:03:23.850,22.7,27.7,240
2019-12-04 15:03:26.126,22.7,27.7,240
2019-12-04 15:03:28.405,22.8,27.8,242
2019-12-04 15:03:30.677,22.8,27.8,238
2019-12-04 15:03:32.954,22.7,27.8,240
2019-12-04 15:03:35.232,22.7,27.8,240
2019-12-04 15:03:37.505,22.7,27.8,240
2019-12-04 15:03:39.782,22.7,27.8,240
2019-12-04 15:03:42.061,22.7,27.8,240
2019-12-04 15:03:44.334,22.7,27.8,240
2019-12-04 15:03:46.611,22.7,27.9,240
2019-12-04 15:03:48.889,22.7,27.9,240
2019-12-04 15:03:51.162,22.7,27.9,240
2019-12-04 15:03:53.439,22.7,27.9,238
2019-12-04 15:03:55.716,22.7,27.9,237
2019-12-04 15:03:57.995,22.7,28.0,238
2019-12-04 15:04:00.267,22.7,28.0,240
2019-12-04 15:04:02.544,22.7,28.0,240
2019-12-04 15:04:04.822,22.7,28.0,240
2019-12-04 15:04:07.095,22.7,28.0,240
2019-12-04 15:04:09.372,22.7,28.0,237
2019-12-04 15:04:11.650,22.7,28.0,238
2019-12-04 15:04:13.923,22.7,28.0,238
2019-12-04 15:04:16.200,22.7,28.0,237
2019-12-04 15:04:18.478,22.7,28.0,238
2019-12-04 15:04:20.751,22.7,27.9,237
2019-12-04 15:04:23.028,22.7,27.9,225
2019-12-04 15:04:25.305,22.7,27.9,192
2019-12-04 15:04:27.579,22.6,27.9,237
2019-12-04 15:04:29.855,22.7,28.0,237
2019-12-04 15:04:32.133,22.6,27.9,237
2019-12-04 15:04:34.408,22.6,27.9,231
2019-12-04 15:04:36.684,22.6,27.9,235
2019-12-04 15:04:38.961,22.6,28.0,237
2019-12-04 15:04:41.238,22.7,28.1,237
2019-12-04 15:04:43.511,22.6,28.0,237
2019-12-04 15:04:45.788,22.6,28.1,237
2019-12-04 15:04:48.066,22.7,28.3,237
2019-12-04 15:04:50.339,22.7,28.3,238
2019-12-04 15:04:52.616,22.7,28.3,237
2019-12-04 15:04:54.894,22.7,28.3,238
2019-12-04 15:04:57.167,22.6,28.3,237
2019-12-04 15:04:59.444,22.7,28.8,235
2019-12-04 15:05:01.721,22.7,29.1,238
2019-12-04 15:05:03.995,22.7,29.2,237
2019-12-04 15:05:06.272,22.7,29.2,237
2019-12-04 15:05:08.550,22.7,29.2,235
2019-12-04 15:05:10.823,22.7,29.2,237
2019-12-04 15:05:13.100,22.7,29.0,238
2019-12-04 15:05:15.374,22.7,28.9,237
2019-12-04 15:05:17.650,22.7,28.8,237
2019-12-04 15:05:19.927,22.7,28.7,237
2019-12-04 15:05:22.201,22.7,28.5,238
2019-12-04 15:05:24.478,22.7,28.5,237
2019-12-04 15:05:26.755,22.7,28.5,234
2019-12-04 15:05:29.029,22.7,28.4,237
2019-12-04 15:05:31.306,22.7,28.4,237
2019-12-04 15:05:33.583,22.7,28.3,235
2019-12-04 15:05:35.856,22.7,28.2,234
2019-12-04 15:05:38.134,22.7,28.2,234
2019-12-04 15:05:40.411,22.7,28.2,234
2019-12-04 15:05:42.684,22.7,28.2,234
2019-12-04 15:05:44.962,22.7,28.2,232
2019-12-04 15:05:47.239,22.7,28.2,234
2019-12-04 15:05:49.512,22.7,28.3,240
2019-12-04 15:05:51.789,22.7,28.3,227
2019-12-04 15:05:54.067,22.7,28.3,226
2019-12-04 15:05:56.344,22.7,28.3,225
2019-12-04 15:05:58.617,22.7,28.4,225
2019-12-04 15:06:00.895,22.7,28.4,225
2019-12-04 15:06:03.168,22.8,28.3,226
2019-12-04 15:06:05.445,22.7,28.4,225
2019-12-04 15:06:07.722,22.7,28.4,226
2019-12-04 15:06:09.995,22.7,28.4,226
2019-12-04 15:06:12.273,22.8,28.3,217
2019-12-04 15:06:14.550,22.7,28.3,217
2019-12-04 15:06:16.823,22.8,28.3,216
2019-12-04 15:06:19.101,22.7,28.3,213
2019-12-04 15:06:21.378,22.8,28.3,226
2019-12-04 15:06:23.652,22.7,28.3,225
2019-12-04 15:06:25.929,22.8,28.3,217
2019-12-04 15:06:28.206,22.7,28.3,161
2019-12-04 15:06:30.479,22.8,28.4,162
2019-12-04 15:06:32.756,22.8,28.4,169
2019-12-04 15:06:35.030,22.8,28.4,177
2019-12-04 15:06:37.307,22.8,28.4,176
2019-12-04 15:06:39.584,22.8,28.3,191
2019-12-04 15:06:41.858,22.8,28.3,190
2019-12-04 15:06:44.135,22.8,28.3,200
2019-12-04 15:06:46.412,22.8,28.3,155
2019-12-04 15:06:48.685,22.8,28.2,207
2019-12-04 15:06:50.962,22.8,28.2,178
2019-12-04 15:06:53.240,22.8,28.2,146
2019-12-04 15:06:55.514,22.8,28.3,205
2019-12-04 15:06:57.791,22.8,28.3,204
2019-12-04 15:07:00.067,22.8,28.2,220
2019-12-04 15:07:02.341,22.8,28.2,220
2019-12-04 15:07:04.618,22.8,28.2,222
2019-12-04 15:07:06.896,22.8,28.2,222
2019-12-04 15:07:09.169,22.9,28.3,222
2019-12-04 15:07:11.446,22.9,28.3,219
2019-12-04 15:07:13.724,22.8,28.1,172
2019-12-04 15:07:15.997,22.8,28.2,155
2019-12-04 15:07:18.274,22.9,28.5,154
2019-12-04 15:07:20.552,22.9,28.7,166
2019-12-04 15:07:22.824,22.9,28.9,169
2019-12-04 15:07:25.101,22.9,29.0,173
2019-12-04 15:07:27.375,22.8,29.0,227
2019-12-04 15:07:29.652,22.9,29.0,223
2019-12-04 15:07:31.930,22.9,28.9,223
2019-12-04 15:07:34.203,22.9,28.8,223
2019-12-04 15:07:36.480,22.9,28.7,223
2019-12-04 15:07:38.758,22.9,28.6,223
2019-12-04 15:07:41.031,22.9,28.6,223
2019-12-04 15:07:43.308,22.9,28.5,223
2019-12-04 15:07:45.585,22.9,28.5,223
2019-12-04 15:07:47.858,22.9,28.4,223
2019-12-04 15:07:50.136,22.9,28.4,222
2019-12-04 15:07:52.409,22.9,28.4,222
2019-12-04 15:07:54.687,22.9,28.4,222
2019-12-04 15:07:56.964,22.9,28.4,222
2019-12-04 15:07:59.237,22.9,28.4,215
2019-12-04 15:08:01.515,22.9,28.4,209
2019-12-04 15:08:03.791,22.9,28.4,197
2019-12-04 15:08:06.064,22.9,28.5,203
2019-12-04 15:08:08.342,22.9,28.7,222
2019-12-04 15:08:10.619,22.9,28.7,222
2019-12-04 15:08:12.892,22.9,29.0,220
2019-12-04 15:08:15.169,22.9,29.9,220
2019-12-04 15:08:17.443,22.9,30.2,223
2019-12-04 15:08:19.720,23.0,30.4,55
2019-12-04 15:08:21.997,23.0,30.3,223
2019-12-04 15:08:24.271,23.0,30.4,226
2019-12-04 15:08:26.548,23.0,30.9,225
2019-12-04 15:08:28.826,23.0,30.9,225
2019-12-04 15:08:31.100,23.0,31.0,223
2019-12-04 15:08:33.376,23.1,31.1,208
2019-12-04 15:08:35.653,23.1,31.0,207
2019-12-04 15:08:37.927,23.1,30.7,207
2019-12-04 15:08:40.204,23.1,30.7,207
2019-12-04 15:08:42.482,23.1,30.8,205
2019-12-04 15:08:44.758,23.1,30.6,204
2019-12-04 15:08:47.031,23.1,30.5,205
2019-12-04 15:08:49.309,23.1,30.4,205
2019-12-04 15:08:51.582,23.1,30.2,205
2019-12-04 15:08:53.860,23.1,30.0,205
2019-12-04 15:08:56.137,23.1,29.8,205
2019-12-04 15:08:58.410,23.1,29.7,207
2019-12-04 15:09:00.687,23.1,29.6,207
2019-12-04 15:09:02.964,23.1,29.5,207
2019-12-04 15:09:05.238,23.1,29.4,207
2019-12-04 15:09:07.515,23.1,29.3,207
2019-12-04 15:09:09.792,23.1,29.3,207
2019-12-04 15:09:12.066,23.1,29.3,207
2019-12-04 15:09:14.342,23.1,29.3,207
2019-12-04 15:09:16.620,23.1,29.4,205
2019-12-04 15:09:18.893,23.1,29.4,207
2019-12-04 15:09:21.170,23.1,29.3,204
2019-12-04 15:09:23.448,23.1,29.3,205
2019-12-04 15:09:25.721,23.1,29.1,205
2019-12-04 15:09:27.998,23.1,29.1,204
2019-12-04 15:09:30.276,23.1,29.3,204
2019-12-04 15:09:32.550,23.0,29.4,207
2019-12-04 15:09:34.826,23.1,29.7,203
2019-12-04 15:09:37.104,23.1,30.2,201
2019-12-04 15:09:39.377,23.1,30.3,201
2019-12-04 15:09:41.654,23.1,30.3,201
2019-12-04 15:09:43.931,23.1,30.2,201
2019-12-04 15:09:46.205,23.1,30.0,201
2019-12-04 15:09:48.482,23.0,29.8,201
2019-12-04 15:09:50.759,23.1,29.7,201
2019-12-04 15:09:53.033,23.1,29.5,201
2019-12-04 15:09:55.310,23.1,29.4,201
2019-12-04 15:09:57.587,23.0,29.2,200
2019-12-04 15:09:59.860,23.0,29.1,201
2019-12-04 15:10:02.137,23.1,29.1,201
2019-12-04 15:10:04.415,23.1,29.0,201
2019-12-04 15:10:06.688,23.1,28.9,201
2019-12-04 15:10:08.966,23.1,29.0,201
2019-12-04 15:10:11.243,23.0,28.8,201
2019-12-04 15:10:13.516,23.0,28.8,201
2019-12-04 15:10:15.793,23.0,28.8,201
2019-12-04 15:10:18.066,23.0,28.8,204
2019-12-04 15:10:20.344,23.0,29.0,204
2019-12-04 15:10:22.621,23.0,29.1,204
2019-12-04 15:10:24.894,23.0,29.1,204
2019-12-04 15:10:27.171,23.0,29.1,204
2019-12-04 15:10:29.449,23.0,29.1,204
2019-12-04 15:10:31.723,23.0,29.0,204
2019-12-04 15:10:33.999,23.0,29.0,204
2019-12-04 15:10:36.272,23.1,29.1,204
2019-12-04 15:10:38.550,23.0,29.0,203
2019-12-04 15:10:40.828,23.1,29.1,207
2019-12-04 15:10:43.101,23.0,29.1,207
2019-12-04 15:10:45.378,23.0,29.2,207
2019-12-04 15:10:47.655,23.1,29.4,207
2019-12-04 15:10:49.928,23.0,29.2,208
2019-12-04 15:10:52.207,23.1,29.3,207
2019-12-04 15:10:54.483,23.1,29.2,208
2019-12-04 15:10:56.756,23.0,29.1,208
2019-12-04 15:10:59.033,23.1,29.1,208
2019-12-04 15:11:01.311,23.1,29.1,209
2019-12-04 15:11:03.584,23.1,29.0,208
2019-12-04 15:11:05.862,23.0,28.9,208
2019-12-04 15:11:08.135,23.0,28.9,208
2019-12-04 15:11:10.412,23.0,28.8,208
2019-12-04 15:11:12.689,23.0,28.9,209
2019-12-04 15:11:14.962,23.1,29.0,208
2019-12-04 15:11:17.240,23.0,28.8,208
2019-12-04 15:11:19.517,23.1,28.9,207
2019-12-04 15:11:21.792,23.0,28.9,205
2019-12-04 15:11:24.068,23.1,29.3,207
2019-12-04 15:11:26.346,23.1,29.4,207
2019-12-04 15:11:28.618,23.0,29.3,207
2019-12-04 15:11:30.896,23.0,29.2,208
2019-12-04 15:11:33.169,23.0,29.2,208
2019-12-04 15:11:35.446,23.1,29.3,208
2019-12-04 15:11:37.723,23.0,29.3,208
2019-12-04 15:11:39.997,23.1,29.4,205
2019-12-04 15:11:42.274,23.0,29.3,203
2019-12-04 15:11:44.551,23.0,29.5,197
2019-12-04 15:11:46.825,23.1,29.7,200
2019-12-04 15:11:49.102,23.1,29.8,205
2019-12-04 15:11:51.379,23.0,29.8,204
2019-12-04 15:11:53.652,23.0,29.8,204
2019-12-04 15:11:55.930,23.1,29.8,204
2019-12-04 15:11:58.207,23.1,29.7,204
2019-12-04 15:12:00.480,23.1,29.6,203
2019-12-04 15:12:02.757,23.1,29.6,204
2019-12-04 15:12:05.034,23.0,29.5,205
2019-12-04 15:12:07.307,23.1,29.7,201
2019-12-04 15:12:09.585,23.1,30.0,200
2019-12-04 15:12:11.858,23.1,30.2,201
2019-12-04 15:12:14.135,23.1,30.2,201
2019-12-04 15:12:16.413,23.1,30.2,201
2019-12-04 15:12:18.690,23.1,30.1,200
2019-12-04 15:12:20.964,23.1,30.0,200
2019-12-04 15:12:23.241,23.1,29.9,201
2019-12-04 15:12:25.514,23.1,29.7,201
2019-12-04 15:12:27.792,23.1,29.5,201
2019-12-04 15:12:30.069,23.1,29.4,201
2019-12-04 15:12:32.342,23.1,29.4,205
2019-12-04 15:12:34.620,23.1,29.7,201
2019-12-04 15:12:36.896,23.1,29.8,198
2019-12-04 15:12:39.170,23.1,29.9,201
2019-12-04 15:12:41.447,23.1,29.9,203
2019-12-04 15:12:43.724,23.1,29.8,197
2019-12-04 15:12:45.997,23.1,29.8,203
2019-12-04 15:12:48.274,23.1,29.7,203
2019-12-04 15:12:50.552,23.1,29.6,204
2019-12-04 15:12:52.825,23.1,29.5,203
2019-12-04 15:12:55.102,23.1,29.4,201
2019-12-04 15:12:57.380,23.1,29.4,204
2019-12-04 15:12:59.653,23.1,29.3,203
2019-12-04 15:13:01.930,23.1,29.3,203
2019-12-04 15:13:04.208,23.1,29.2,203
2019-12-04 15:13:06.480,23.1,29.1,204
2019-12-04 15:13:08.759,23.1,29.1,203
2019-12-04 15:13:11.036,23.1,29.0,203
2019-12-04 15:13:13.309,23.1,29.0,203
2019-12-04 15:13:15.586,23.1,28.9,203
2019-12-04 15:13:17.864,23.1,28.9,200
2019-12-04 15:13:20.136,23.1,28.9,200
2019-12-04 15:13:22.413,23.2,29.0,201
2019-12-04 15:13:24.687,23.2,29.0,200
2019-12-04 15:13:26.965,23.1,29.0,203
2019-12-04 15:13:29.242,23.2,28.9,203
2019-12-04 15:13:31.515,23.2,29.0,200
2019-12-04 15:13:33.792,23.2,29.1,201
2019-12-04 15:13:36.070,23.2,29.1,200
2019-12-04 15:13:38.343,23.2,29.1,200
2019-12-04 15:13:40.620,23.2,29.0,200
2019-12-04 15:13:42.893,23.2,29.0,200
2019-12-04 15:13:45.170,23.2,29.0,203
2019-12-04 15:13:47.447,23.2,28.9,204
2019-12-04 15:13:49.721,23.2,28.8,204
2019-12-04 15:13:51.999,23.1,28.8,203
2019-12-04 15:13:54.276,23.1,28.7,203
2019-12-04 15:13:56.549,23.2,28.7,203
2019-12-04 15:13:58.827,23.2,28.7,201
2019-12-04 15:14:01.104,23.1,28.7,201
2019-12-04 15:14:03.377,23.2,28.7,203
2019-12-04 15:14:05.654,23.2,28.7,203
2019-12-04 15:14:07.931,23.2,28.7,204
2019-12-04 15:14:10.204,23.1,28.7,207
2019-12-04 15:14:12.482,23.2,28.7,205
2019-12-04 15:14:14.759,23.1,28.7,205
2019-12-04 15:14:17.032,23.2,28.7,204
2019-12-04 15:14:19.309,23.1,28.7,205
2019-12-04 15:14:21.583,23.1,28.8,205
2019-12-04 15:14:23.861,23.1,28.7,204
2019-12-04 15:14:26.137,23.1,28.7,204
2019-12-04 15:14:28.414,23.1,28.7,203
2019-12-04 15:14:30.688,23.1,28.6,203
2019-12-04 15:14:32.966,23.2,28.6,203
2019-12-04 15:14:35.242,23.1,28.7,203
2019-12-04 15:14:37.516,23.2,28.7,204
2019-12-04 15:14:39.793,23.2,28.7,201
2019-12-04 15:14:42.066,23.1,28.7,205
2019-12-04 15:14:44.344,23.2,28.7,204
2019-12-04 15:14:46.621,23.2,28.6,205
2019-12-04 15:14:48.894,23.2,28.6,205
2019-12-04 15:14:51.171,23.2,28.7,205
2019-12-04 15:14:53.449,23.2,29.3,205
2019-12-04 15:14:55.722,23.2,29.5,205
2019-12-04 15:14:57.999,23.2,29.7,205
2019-12-04 15:15:00.277,23.2,29.9,204
2019-12-04 15:15:02.550,23.2,30.1,205
2019-12-04 15:15:04.827,23.2,30.2,204
2019-12-04 15:15:07.105,23.2,30.2,201
2019-12-04 15:15:09.377,23.2,30.1,203
2019-12-04 15:15:11.655,23.2,30.1,201
2019-12-04 15:15:13.932,23.2,30.0,203
2019-12-04 15:15:16.206,23.2,30.0,204
2019-12-04 15:15:18.483,23.2,29.9,204
2019-12-04 15:15:20.756,23.2,29.8,203
2019-12-04 15:15:23.034,23.2,29.7,204
2019-12-04 15:15:25.311,23.2,29.7,204
2019-12-04 15:15:27.584,23.2,29.7,204
2019-12-04 15:15:29.861,23.2,29.7,204
2019-12-04 15:15:32.138,23.2,29.6,205
2019-12-04 15:15:34.411,23.2,29.6,198
2019-12-04 15:15:36.689,23.2,29.5,199
2019-12-04 15:15:38.963,23.2,29.4,203
2019-12-04 15:15:41.240,23.2,29.4,204
2019-12-04 15:15:43.517,23.2,29.4,204
2019-12-04 15:15:45.790,23.2,29.3,201
2019-12-04 15:15:48.068,23.2,29.3,203
2019-12-04 15:15:50.345,23.2,29.3,199
2019-12-04 15:15:52.619,23.2,29.2,199
2019-12-04 15:15:54.895,23.2,29.3,199
2019-12-04 15:15:57.173,23.2,29.3,203
2019-12-04 15:15:59.446,23.2,29.3,199
2019-12-04 15:16:01.722,23.2,29.3,199
2019-12-04 15:16:04.000,23.2,29.4,204
2019-12-04 15:16:06.273,23.2,29.4,205
2019-12-04 15:16:08.551,23.2,29.5,205
2019-12-04 15:16:10.824,23.2,29.7,203
2019-12-04 15:16:13.101,23.2,29.8,205
2019-12-04 15:16:15.379,23.2,30.0,204
2019-12-04 15:16:17.652,23.2,29.9,201
2019-12-04 15:16:19.929,23.2,29.8,198
2019-12-04 15:16:22.206,23.2,29.8,199
2019-12-04 15:16:24.480,23.2,29.7,198
2019-12-04 15:16:26.757,23.2,29.7,205
2019-12-04 15:16:29.030,23.2,29.7,204
2019-12-04 15:16:31.307,23.2,29.6,204
2019-12-04 15:16:33.584,23.2,29.5,198
2019-12-04 15:16:35.858,23.2,29.5,204
2019-12-04 15:16:38.135,23.2,29.4,204
2019-12-04 15:16:40.413,23.2,29.3,203
2019-12-04 15:16:42.686,23.2,29.3,204
2019-12-04 15:16:44.963,23.2,29.3,204
2019-12-04 15:16:47.241,23.2,29.4,203
2019-12-04 15:16:49.513,23.2,29.4,204
2019-12-04 15:16:51.791,23.2,29.3,203
2019-12-04 15:16:54.068,23.2,29.3,204
2019-12-04 15:16:56.341,23.2,29.3,203
2019-12-04 15:16:58.619,23.2,29.2,204
2019-12-04 15:17:00.892,23.2,29.2,203
2019-12-04 15:17:03.169,23.2,29.1,203
2019-12-04 15:17:05.446,23.2,29.0,203
2019-12-04 15:17:07.719,23.2,29.0,209
