date,temperature,humidity,luminosity
2019-11-27 16:48:36.302,24.2,28.8,227
2019-11-27 16:48:34.029,24.2,28.7,227
2019-11-27 16:48:31.751,24.2,28.7,225
2019-11-27 16:48:29.478,24.2,28.7,223
2019-11-27 16:48:27.205,24.2,28.7,225
2019-11-27 16:48:24.931,24.2,28.7,226
2019-11-27 16:48:22.658,24.2,28.6,227
2019-11-27 16:48:20.386,24.2,28.6,227
2019-11-27 16:48:18.112,24.2,28.6,231
2019-11-27 16:48:15.839,24.2,28.6,225
2019-11-27 16:48:13.565,24.2,28.6,226
2019-11-27 16:48:11.292,24.2,28.6,229
2019-11-27 16:48:09.019,24.2,28.6,204
2019-11-27 16:48:06.746,24.2,28.6,231
2019-11-27 16:48:04.473,24.2,28.6,229
2019-11-27 16:48:02.200,24.2,28.6,229
2019-11-27 16:47:59.926,24.2,28.6,231
2019-11-27 16:47:57.653,24.2,28.6,231
2019-11-27 16:47:55.379,24.2,28.5,235
2019-11-27 16:47:53.106,24.2,28.5,243
2019-11-27 16:47:50.834,24.2,28.5,243
2019-11-27 16:47:48.560,24.2,28.5,245
2019-11-27 16:47:46.287,24.2,28.5,243
2019-11-27 16:47:44.013,24.2,28.4,242
2019-11-27 16:47:41.736,24.2,28.4,242
2019-11-27 16:47:39.463,24.2,28.4,243
2019-11-27 16:47:37.190,24.2,28.4,245
2019-11-27 16:47:34.916,24.2,28.4,243
2019-11-27 16:47:32.643,24.2,28.4,243
2019-11-27 16:47:30.370,24.2,28.3,243
2019-11-27 16:47:28.096,24.2,28.3,243
2019-11-27 16:47:25.824,24.2,28.3,243
2019-11-27 16:47:23.550,24.2,28.3,242
2019-11-27 16:47:21.277,24.2,28.3,242
2019-11-27 16:47:19.003,24.2,28.3,242
2019-11-27 16:47:16.730,24.2,28.2,242
2019-11-27 16:47:14.457,24.2,28.2,243
2019-11-27 16:47:12.185,24.2,28.3,243
2019-11-27 16:47:09.911,24.3,28.3,242
2019-11-27 16:47:07.638,24.2,28.3,242
2019-11-27 16:47:05.364,24.2,28.3,242
2019-11-27 16:47:03.091,24.2,28.3,243
2019-11-27 16:47:00.813,24.2,28.3,242
2019-11-27 16:46:58.540,24.2,28.3,242
2019-11-27 16:46:56.267,24.2,28.3,242
2019-11-27 16:46:53.994,24.2,28.3,242
2019-11-27 16:46:51.721,24.2,28.2,242
2019-11-27 16:46:49.448,24.2,28.2,242
2019-11-27 16:46:47.175,24.2,28.2,243
2019-11-27 16:46:44.902,24.2,28.2,242
2019-11-27 16:46:42.628,24.3,28.3,243
2019-11-27 16:46:40.354,24.2,28.3,243
2019-11-27 16:46:38.080,24.3,28.4,215
2019-11-27 16:46:35.807,24.2,28.3,232
2019-11-27 16:46:33.534,24.2,28.3,245
2019-11-27 16:46:31.261,24.2,28.3,243
2019-11-27 16:46:28.987,24.2,28.3,245
2019-11-27 16:46:26.714,24.2,28.3,245
2019-11-27 16:46:24.442,24.2,28.3,245
2019-11-27 16:46:22.168,24.3,28.4,243
2019-11-27 16:46:19.890,24.2,28.4,243
2019-11-27 16:46:17.617,24.2,28.4,245
2019-11-27 16:46:15.344,24.2,28.4,245
2019-11-27 16:46:13.070,24.2,28.4,245
2019-11-27 16:46:10.798,24.2,28.4,245
2019-11-27 16:46:08.525,24.2,28.4,243
2019-11-27 16:46:06.251,24.3,28.6,243
2019-11-27 16:46:03.978,24.2,28.5,245
2019-11-27 16:46:01.705,24.2,28.6,245
2019-11-27 16:45:59.431,24.2,28.6,245
2019-11-27 16:45:57.158,24.2,28.6,245
2019-11-27 16:45:54.885,24.2,28.6,242
2019-11-27 16:45:52.612,24.2,28.6,242
2019-11-27 16:45:50.339,24.2,28.6,242
2019-11-27 16:45:48.065,24.2,28.6,240
2019-11-27 16:45:45.792,24.2,28.7,242
2019-11-27 16:45:43.519,24.2,28.6,242
2019-11-27 16:45:41.245,24.2,28.6,242
2019-11-27 16:45:38.972,24.2,28.7,242
2019-11-27 16:45:36.699,24.2,28.7,242
2019-11-27 16:45:34.422,24.2,28.7,240
2019-11-27 16:45:32.149,24.2,28.7,242
2019-11-27 16:45:29.876,24.2,28.7,242
2019-11-27 16:45:27.602,24.2,28.7,243
2019-11-27 16:45:25.329,24.2,28.8,242
2019-11-27 16:45:23.056,24.2,28.8,242
2019-11-27 16:45:20.783,24.2,28.9,242
2019-11-27 16:45:18.510,24.2,29.0,242
2019-11-27 16:45:16.236,24.2,29.0,240
2019-11-27 16:45:13.963,24.2,29.1,243
2019-11-27 16:45:11.689,24.2,29.1,243
2019-11-27 16:45:09.416,24.2,29.2,243
2019-11-27 16:45:07.143,24.2,29.3,227
2019-11-27 16:45:04.870,24.2,29.3,219
2019-11-27 16:45:02.596,24.2,29.4,242
2019-11-27 16:45:00.323,24.2,29.4,242
2019-11-27 16:44:58.050,24.2,29.4,242
2019-11-27 16:44:55.776,24.2,29.3,243
2019-11-27 16:44:53.504,24.2,29.2,243
2019-11-27 16:44:51.230,24.2,28.9,243
2019-11-27 16:44:48.957,24.2,28.8,242
2019-11-27 16:44:46.684,24.2,28.8,240
2019-11-27 16:44:44.410,24.2,28.8,238
2019-11-27 16:44:42.138,24.2,28.8,242
2019-11-27 16:44:39.864,24.2,28.8,242
2019-11-27 16:44:37.591,24.2,28.9,242
2019-11-27 16:44:35.319,24.2,28.9,240
2019-11-27 16:44:33.040,24.2,29.0,242
2019-11-27 16:44:30.767,24.2,29.1,240
2019-11-27 16:44:28.494,24.2,29.2,238
2019-11-27 16:44:26.220,24.2,29.2,240
2019-11-27 16:44:23.947,24.2,29.3,237
2019-11-27 16:44:21.674,24.2,29.4,238
2019-11-27 16:44:19.401,24.2,29.4,238
2019-11-27 16:44:17.128,24.2,29.3,238
2019-11-27 16:44:14.854,24.2,29.2,240
2019-11-27 16:44:12.581,24.2,29.0,240
2019-11-27 16:44:10.308,24.3,28.9,242
2019-11-27 16:44:08.035,24.3,28.8,238
2019-11-27 16:44:05.762,24.3,28.7,238
2019-11-27 16:44:03.488,24.2,28.6,240
2019-11-27 16:44:01.215,24.2,28.6,240
2019-11-27 16:43:58.943,24.3,28.8,237
2019-11-27 16:43:56.668,24.2,28.7,240
2019-11-27 16:43:54.395,24.2,28.7,243
2019-11-27 16:43:52.122,24.3,28.7,245
2019-11-27 16:43:49.849,24.3,28.8,247
2019-11-27 16:43:47.575,24.2,28.7,245
2019-11-27 16:43:45.302,24.3,28.8,245
2019-11-27 16:43:43.029,24.2,28.7,245
2019-11-27 16:43:40.753,24.3,28.8,245
2019-11-27 16:43:38.480,24.2,28.7,245
2019-11-27 16:43:36.207,24.2,28.7,245
2019-11-27 16:43:33.934,24.2,28.7,245
2019-11-27 16:43:31.660,24.3,28.8,245
2019-11-27 16:43:29.387,24.3,28.8,245
2019-11-27 16:43:27.113,24.3,28.8,245
2019-11-27 16:43:24.840,24.3,28.7,245
2019-11-27 16:43:22.567,24.3,28.7,245
2019-11-27 16:43:20.294,24.3,28.7,245
2019-11-27 16:43:18.020,24.3,28.6,245
2019-11-27 16:43:15.747,24.3,28.6,245
2019-11-27 16:43:13.474,24.3,28.6,245
2019-11-27 16:43:11.201,24.3,28.6,245
2019-11-27 16:43:08.928,24.3,28.6,245
2019-11-27 16:43:06.654,24.3,28.6,243
2019-11-27 16:43:04.381,24.3,28.6,243
2019-11-27 16:43:02.107,24.3,28.6,245
2019-11-27 16:42:59.835,24.3,28.6,245
2019-11-27 16:42:57.558,24.3,28.6,245
2019-11-27 16:42:55.284,24.2,28.5,245
